GEO.id,GEO.id2,GEO.display-label,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08
Id,Id2,Geography,Estimate; Median gross rent -- - Total:,Margin of Error; Median gross rent -- - Total:,Estimate; Median gross rent -- - Total: - Moved in 2010 or later,Margin of Error; Median gross rent -- - Total: - Moved in 2010 or later,Estimate; Median gross rent -- - Total: - Moved in 2000 to 2009,Margin of Error; Median gross rent -- - Total: - Moved in 2000 to 2009,Estimate; Median gross rent -- - Total: - Moved in 1990 to 1999,Margin of Error; Median gross rent -- - Total: - Moved in 1990 to 1999,Estimate; Median gross rent -- - Total: - Moved in 1980 to 1989,Margin of Error; Median gross rent -- - Total: - Moved in 1980 to 1989,Estimate; Median gross rent -- - Total: - Moved in 1970 to 1979,Margin of Error; Median gross rent -- - Total: - Moved in 1970 to 1979,Estimate; Median gross rent -- - Total: - Moved in 1969 or earlier,Margin of Error; Median gross rent -- - Total: - Moved in 1969 or earlier
1400000US25021404202,25021404202,"Census Tract 4042.02, Norfolk County, Massachusetts","2,000+",***,"2,000+",***,1484,532,-,**,-,**,-,**,-,**
1400000US25021404301,25021404301,"Census Tract 4043.01, Norfolk County, Massachusetts","2,000+",***,-,**,-,**,-,**,-,**,-,**,-,**
1400000US25021404302,25021404302,"Census Tract 4043.02, Norfolk County, Massachusetts","2,000+",***,"2,000+",***,1762,339,1328,1754,-,**,-,**,-,**
1400000US25021404400,25021404400,"Census Tract 4044, Norfolk County, Massachusetts",1076,157,1309,293,1089,508,282,54,-,**,-,**,-,**
1400000US25021405100,25021405100,"Census Tract 4051, Norfolk County, Massachusetts",1485,1335,"2,000+",***,1371,392,-,**,-,**,-,**,-,**
1400000US25021406101,25021406101,"Census Tract 4061.01, Norfolk County, Massachusetts",966,277,1293,277,955,345,-,**,-,**,-,**,-,**
1400000US25021406102,25021406102,"Census Tract 4061.02, Norfolk County, Massachusetts",1004,954,-,**,1096,731,-,**,-,**,-,**,-,**
1400000US25021407100,25021407100,"Census Tract 4071, Norfolk County, Massachusetts",1289,140,1405,231,1149,122,"2,000+",***,-,**,-,**,-,**
1400000US25021408101,25021408101,"Census Tract 4081.01, Norfolk County, Massachusetts",536,64,1744,428,520,21,-,**,-,**,-,**,-,**
1400000US25021408102,25021408102,"Census Tract 4081.02, Norfolk County, Massachusetts",1019,203,1172,451,926,205,-,**,-,**,-,**,-,**
1400000US25021409101,25021409101,"Census Tract 4091.01, Norfolk County, Massachusetts",1692,733,-,**,"2,000+",***,-,**,-,**,-,**,-,**
1400000US25021409102,25021409102,"Census Tract 4091.02, Norfolk County, Massachusetts",1083,666,-,**,838,905,-,**,-,**,-,**,-,**
1400000US25021410100,25021410100,"Census Tract 4101, Norfolk County, Massachusetts",945,62,977,181,918,286,331,642,858,823,-,**,-,**
1400000US25021410300,25021410300,"Census Tract 4103, Norfolk County, Massachusetts",1822,155,1879,191,1496,292,-,**,-,**,-,**,-,**
1400000US25021410400,25021410400,"Census Tract 4104, Norfolk County, Massachusetts",1212,65,1174,97,1237,115,1306,455,-,**,-,**,-,**
1400000US25021411100,25021411100,"Census Tract 4111, Norfolk County, Massachusetts",1363,97,1466,227,1296,407,-,**,-,**,-,**,-,**
1400000US25021411200,25021411200,"Census Tract 4112, Norfolk County, Massachusetts",1425,301,1480,987,1156,662,1200,1511,-,**,-,**,-,**
1400000US25021411301,25021411301,"Census Tract 4113.01, Norfolk County, Massachusetts",863,1211,"2,000+",***,394,720,-,**,-,**,-,**,-,**
1400000US25021411302,25021411302,"Census Tract 4113.02, Norfolk County, Massachusetts",925,1174,-,**,-,**,950,917,-,**,-,**,-,**
1400000US25021412100,25021412100,"Census Tract 4121, Norfolk County, Massachusetts",648,722,"2,000+",***,614,520,324,341,-,**,-,**,-,**
1400000US25021412200,25021412200,"Census Tract 4122, Norfolk County, Massachusetts",1420,78,-,**,1412,50,1531,957,-,**,-,**,-,**
1400000US25021412300,25021412300,"Census Tract 4123, Norfolk County, Massachusetts",1861,535,-,**,1273,201,-,**,-,**,-,**,-,**
1400000US25021413100,25021413100,"Census Tract 4131, Norfolk County, Massachusetts",1128,157,1269,273,898,336,-,**,-,**,-,**,-,**
1400000US25021413200,25021413200,"Census Tract 4132, Norfolk County, Massachusetts",880,141,1175,479,836,214,890,161,-,**,-,**,-,**
1400000US25021413300,25021413300,"Census Tract 4133, Norfolk County, Massachusetts",1268,279,1538,276,745,593,1331,206,-,**,-,**,-,**
1400000US25021413401,25021413401,"Census Tract 4134.01, Norfolk County, Massachusetts",1121,71,1132,66,1098,219,977,780,-,**,-,**,-,**
1400000US25021413402,25021413402,"Census Tract 4134.02, Norfolk County, Massachusetts",1515,107,1518,161,1501,151,1697,102,-,**,-,**,-,**
1400000US25021413500,25021413500,"Census Tract 4135, Norfolk County, Massachusetts",1322,156,1412,310,1271,163,1473,259,-,**,-,**,-,**
1400000US25021414100,25021414100,"Census Tract 4141, Norfolk County, Massachusetts",1879,162,1972,300,1723,274,-,**,-,**,-,**,-,**
1400000US25021414200,25021414200,"Census Tract 4142, Norfolk County, Massachusetts","2,000+",***,-,**,-,**,-,**,-,**,-,**,-,**
1400000US25021414300,25021414300,"Census Tract 4143, Norfolk County, Massachusetts",1133,312,1275,569,1025,801,327,671,-,**,-,**,-,**
1400000US25021415101,25021415101,"Census Tract 4151.01, Norfolk County, Massachusetts",1647,306,1923,731,1566,580,-,**,-,**,-,**,-,**
1400000US25021415102,25021415102,"Census Tract 4151.02, Norfolk County, Massachusetts",1293,194,1313,338,1301,382,1156,471,-,**,-,**,-,**
1400000US25021415200,25021415200,"Census Tract 4152, Norfolk County, Massachusetts",1591,170,1656,238,1640,132,850,753,-,**,-,**,-,**
1400000US25021415300,25021415300,"Census Tract 4153, Norfolk County, Massachusetts",1245,232,-,**,-,**,-,**,-,**,-,**,-,**
1400000US25021416101,25021416101,"Census Tract 4161.01, Norfolk County, Massachusetts",289,190,639,1349,282,17,-,**,-,**,-,**,-,**
1400000US25021416102,25021416102,"Census Tract 4161.02, Norfolk County, Massachusetts",1085,221,1850,747,1031,275,-,**,-,**,-,**,-,**
1400000US25021416200,25021416200,"Census Tract 4162, Norfolk County, Massachusetts",1573,342,1738,87,874,285,1650,366,-,**,-,**,-,**
1400000US25021416300,25021416300,"Census Tract 4163, Norfolk County, Massachusetts",1277,179,1329,147,1169,395,-,**,-,**,-,**,-,**
1400000US25021416400,25021416400,"Census Tract 4164, Norfolk County, Massachusetts",1806,440,1942,623,1461,395,-,**,-,**,-,**,-,**
1400000US25021417100,25021417100,"Census Tract 4171, Norfolk County, Massachusetts",1246,106,1242,156,1250,151,-,**,-,**,-,**,-,**
1400000US25021417200,25021417200,"Census Tract 4172, Norfolk County, Massachusetts",1289,108,1413,151,1362,113,1047,97,992,340,-,**,-,**
1400000US25021417300,25021417300,"Census Tract 4173, Norfolk County, Massachusetts",1392,214,1500,658,1141,98,1654,832,-,**,-,**,-,**
1400000US25021417400,25021417400,"Census Tract 4174, Norfolk County, Massachusetts",1165,394,-,**,1120,107,1100,284,-,**,-,**,-,**
1400000US25021417501,25021417501,"Census Tract 4175.01, Norfolk County, Massachusetts",1375,61,1424,88,1320,126,-,**,-,**,-,**,-,**
1400000US25021417502,25021417502,"Census Tract 4175.02, Norfolk County, Massachusetts",1177,78,1195,114,1265,261,918,103,-,**,1139,999,-,**
1400000US25021417601,25021417601,"Census Tract 4176.01, Norfolk County, Massachusetts",1151,126,1164,403,1177,102,-,**,-,**,-,**,-,**
1400000US25021417602,25021417602,"Census Tract 4176.02, Norfolk County, Massachusetts",1122,132,1201,155,1090,350,679,319,-,**,-,**,-,**
1400000US25021417701,25021417701,"Census Tract 4177.01, Norfolk County, Massachusetts",1168,55,1216,104,1160,196,508,451,-,**,-,**,-,**
1400000US25021417702,25021417702,"Census Tract 4177.02, Norfolk County, Massachusetts",1277,113,1199,155,1354,45,-,**,-,**,-,**,-,**
1400000US25021417801,25021417801,"Census Tract 4178.01, Norfolk County, Massachusetts",1177,79,1222,1426,1210,191,1119,140,-,**,-,**,-,**
1400000US25021417802,25021417802,"Census Tract 4178.02, Norfolk County, Massachusetts",387,28,381,86,453,101,321,40,368,346,600,795,-,**
1400000US25021417901,25021417901,"Census Tract 4179.01, Norfolk County, Massachusetts",1082,64,1184,103,1014,546,548,42,-,**,-,**,-,**
1400000US25021417902,25021417902,"Census Tract 4179.02, Norfolk County, Massachusetts",1252,136,1341,92,1180,174,1074,204,-,**,-,**,-,**
1400000US25021418002,25021418002,"Census Tract 4180.02, Norfolk County, Massachusetts",1440,58,1462,70,1464,111,972,546,1087,1168,1146,52,-,**
1400000US25021418003,25021418003,"Census Tract 4180.03, Norfolk County, Massachusetts",1759,69,1804,92,1697,159,-,**,-,**,-,**,-,**
1400000US25021418004,25021418004,"Census Tract 4180.04, Norfolk County, Massachusetts",1189,59,1183,63,1238,173,1000,450,-,**,-,**,-,**
1400000US25021418101,25021418101,"Census Tract 4181.01, Norfolk County, Massachusetts",1348,148,1431,241,1259,235,1075,739,-,**,-,**,-,**
1400000US25021418102,25021418102,"Census Tract 4181.02, Norfolk County, Massachusetts",1336,90,1407,253,1334,88,1125,748,-,**,-,**,-,**
1400000US25021418200,25021418200,"Census Tract 4182, Norfolk County, Massachusetts",1315,146,1329,329,1334,167,1168,205,-,**,-,**,-,**
1400000US25021419100,25021419100,"Census Tract 4191, Norfolk County, Massachusetts",1583,203,1758,375,1516,204,-,**,-,**,-,**,-,**
1400000US25021419200,25021419200,"Census Tract 4192, Norfolk County, Massachusetts",845,460,1218,372,750,560,628,179,-,**,-,**,-,**
1400000US25021419300,25021419300,"Census Tract 4193, Norfolk County, Massachusetts",1063,344,868,456,1270,389,1278,284,-,**,-,**,-,**
1400000US25021419400,25021419400,"Census Tract 4194, Norfolk County, Massachusetts",1125,326,1292,2142,1133,231,856,704,-,**,-,**,-,**
1400000US25021419500,25021419500,"Census Tract 4195, Norfolk County, Massachusetts",1081,171,1005,106,-,**,-,**,-,**,-,**,-,**
1400000US25021419600,25021419600,"Census Tract 4196, Norfolk County, Massachusetts","2,000+",***,"2,000+",***,1174,446,-,**,-,**,-,**,-,**
1400000US25021419700,25021419700,"Census Tract 4197, Norfolk County, Massachusetts",423,26,412,89,419,33,-,**,-,**,-,**,-,**
1400000US25021419800,25021419800,"Census Tract 4198, Norfolk County, Massachusetts",1292,104,1300,202,1344,77,1078,829,-,**,-,**,-,**
1400000US25021420100,25021420100,"Census Tract 4201, Norfolk County, Massachusetts",1278,409,1200,625,1516,467,-,**,-,**,-,**,-,**
1400000US25021420201,25021420201,"Census Tract 4202.01, Norfolk County, Massachusetts",1320,859,1424,939,1307,946,1593,1747,-,**,-,**,-,**
1400000US25021420202,25021420202,"Census Tract 4202.02, Norfolk County, Massachusetts",1510,146,1599,166,1433,129,-,**,-,**,-,**,-,**
1400000US25021420301,25021420301,"Census Tract 4203.01, Norfolk County, Massachusetts",714,140,758,430,395,238,438,1755,-,**,-,**,-,**
1400000US25021420302,25021420302,"Census Tract 4203.02, Norfolk County, Massachusetts",1226,237,1353,390,1087,514,1250,806,-,**,-,**,-,**
1400000US25021421100,25021421100,"Census Tract 4211, Norfolk County, Massachusetts",1254,325,1431,216,1028,548,1344,66,-,**,-,**,-,**
1400000US25021421200,25021421200,"Census Tract 4212, Norfolk County, Massachusetts",826,97,855,86,-,**,-,**,-,**,-,**,-,**
1400000US25021422100,25021422100,"Census Tract 4221, Norfolk County, Massachusetts",1050,128,1049,176,1077,202,-,**,-,**,-,**,-,**
1400000US25021422200,25021422200,"Census Tract 4222, Norfolk County, Massachusetts",1213,95,1415,90,1120,53,959,190,1598,717,-,**,-,**
1400000US25021422301,25021422301,"Census Tract 4223.01, Norfolk County, Massachusetts",1118,431,-,**,1085,566,-,**,-,**,-,**,-,**
1400000US25021422302,25021422302,"Census Tract 4223.02, Norfolk County, Massachusetts",1271,95,1408,136,1086,112,1268,127,-,**,-,**,-,**
1400000US25021422400,25021422400,"Census Tract 4224, Norfolk County, Massachusetts",1036,86,1065,136,1055,153,567,379,854,802,-,**,-,**
1400000US25021422501,25021422501,"Census Tract 4225.01, Norfolk County, Massachusetts",1081,96,1117,145,1099,88,-,**,-,**,-,**,-,**
1400000US25021422502,25021422502,"Census Tract 4225.02, Norfolk County, Massachusetts",1000,124,1125,143,907,407,287,1049,-,**,-,**,-,**
1400000US25021422600,25021422600,"Census Tract 4226, Norfolk County, Massachusetts",983,249,746,1739,1175,228,908,512,-,**,-,**,-,**
1400000US25021422700,25021422700,"Census Tract 4227, Norfolk County, Massachusetts",1109,121,1300,324,1041,156,-,**,-,**,-,**,-,**
1400000US25021422800,25021422800,"Census Tract 4228, Norfolk County, Massachusetts",1424,149,1384,310,1489,199,-,**,-,**,1375,602,-,**
1400000US25021423100,25021423100,"Census Tract 4231, Norfolk County, Massachusetts",1271,550,1816,928,1264,177,930,488,-,**,-,**,-,**
1400000US25021440100,25021440100,"Census Tract 4401, Norfolk County, Massachusetts",1111,80,1076,216,1140,117,-,**,-,**,-,**,-,**
1400000US25021441202,25021441202,"Census Tract 4412.02, Norfolk County, Massachusetts",1229,886,-,**,"2,000+",***,-,**,-,**,-,**,-,**
1400000US25021441203,25021441203,"Census Tract 4412.03, Norfolk County, Massachusetts",1129,128,1100,1122,1127,134,-,**,-,**,-,**,-,**
1400000US25021441204,25021441204,"Census Tract 4412.04, Norfolk County, Massachusetts",1071,328,1012,635,1081,806,-,**,-,**,-,**,-,**
1400000US25021442101,25021442101,"Census Tract 4421.01, Norfolk County, Massachusetts",1145,66,1061,177,1174,52,-,**,-,**,-,**,-,**
1400000US25021442102,25021442102,"Census Tract 4421.02, Norfolk County, Massachusetts",998,217,888,780,1532,859,-,**,-,**,-,**,-,**
1400000US25021442103,25021442103,"Census Tract 4421.03, Norfolk County, Massachusetts",-,**,-,**,-,**,-,**,-,**,-,**,-,**
1400000US25021442201,25021442201,"Census Tract 4422.01, Norfolk County, Massachusetts",1668,121,1589,274,1718,167,-,**,-,**,-,**,-,**
1400000US25021442202,25021442202,"Census Tract 4422.02, Norfolk County, Massachusetts",953,144,1115,155,1038,237,673,236,-,**,-,**,-,**
1400000US25021443101,25021443101,"Census Tract 4431.01, Norfolk County, Massachusetts",1363,125,1560,600,1360,96,-,**,-,**,-,**,-,**
1400000US25021443102,25021443102,"Census Tract 4431.02, Norfolk County, Massachusetts",1074,219,1431,707,975,227,-,**,-,**,-,**,-,**
1400000US25021456101,25021456101,"Census Tract 4561.01, Norfolk County, Massachusetts",611,92,617,171,525,472,-,**,-,**,-,**,-,**
1400000US25021456102,25021456102,"Census Tract 4561.02, Norfolk County, Massachusetts",1028,162,1066,98,1048,543,727,360,-,**,-,**,-,**
1400000US25021456200,25021456200,"Census Tract 4562, Norfolk County, Massachusetts",1520,258,1596,252,1529,633,-,**,-,**,-,**,-,**
1400000US25021456301,25021456301,"Census Tract 4563.01, Norfolk County, Massachusetts",1070,52,1148,37,955,107,1024,444,671,238,-,**,-,**
1400000US25021456302,25021456302,"Census Tract 4563.02, Norfolk County, Massachusetts",1263,167,1298,491,1105,220,1448,275,-,**,-,**,-,**
1400000US25021456401,25021456401,"Census Tract 4564.01, Norfolk County, Massachusetts",1274,396,796,801,1377,175,-,**,-,**,-,**,-,**
1400000US25021456402,25021456402,"Census Tract 4564.02, Norfolk County, Massachusetts",1532,1310,-,**,770,147,-,**,-,**,-,**,-,**
1400000US25021457100,25021457100,"Census Tract 4571, Norfolk County, Massachusetts",1071,132,1549,499,1012,158,-,**,-,**,-,**,-,**
1400000US25021457200,25021457200,"Census Tract 4572, Norfolk County, Massachusetts",1565,196,1574,230,1526,280,-,**,-,**,-,**,-,**
1400000US25025000100,25025000100,"Census Tract 1, Suffolk County, Massachusetts",1633,119,1791,189,1583,218,-,**,-,**,825,681,-,**
1400000US25025000201,25025000201,"Census Tract 2.01, Suffolk County, Massachusetts",1690,80,1728,103,1675,112,-,**,-,**,-,**,-,**
1400000US25025000202,25025000202,"Census Tract 2.02, Suffolk County, Massachusetts",1444,140,1763,247,1431,177,417,359,1136,302,-,**,-,**
1400000US25025000301,25025000301,"Census Tract 3.01, Suffolk County, Massachusetts",1679,105,1790,245,1653,89,-,**,-,**,-,**,-,**
1400000US25025000302,25025000302,"Census Tract 3.02, Suffolk County, Massachusetts",1710,216,1627,402,1882,240,-,**,-,**,-,**,-,**
1400000US25025000401,25025000401,"Census Tract 4.01, Suffolk County, Massachusetts",1291,129,1551,195,354,68,430,353,547,584,-,**,-,**
1400000US25025000402,25025000402,"Census Tract 4.02, Suffolk County, Massachusetts",1715,102,1816,108,1563,203,-,**,-,**,-,**,-,**
1400000US25025000502,25025000502,"Census Tract 5.02, Suffolk County, Massachusetts",1538,127,1563,129,1602,296,390,662,-,**,-,**,-,**
1400000US25025000503,25025000503,"Census Tract 5.03, Suffolk County, Massachusetts",1681,85,1739,77,1592,184,-,**,-,**,-,**,-,**
1400000US25025000504,25025000504,"Census Tract 5.04, Suffolk County, Massachusetts",1456,119,1615,84,1243,299,261,78,-,**,-,**,-,**
1400000US25025000601,25025000601,"Census Tract 6.01, Suffolk County, Massachusetts",1748,124,1850,150,1591,191,-,**,-,**,-,**,-,**
1400000US25025000602,25025000602,"Census Tract 6.02, Suffolk County, Massachusetts",1184,94,1426,105,1110,189,354,176,227,17,-,**,-,**
1400000US25025000701,25025000701,"Census Tract 7.01, Suffolk County, Massachusetts",1354,59,1445,100,1294,92,729,75,-,**,-,**,-,**
1400000US25025000703,25025000703,"Census Tract 7.03, Suffolk County, Massachusetts",1384,58,1385,65,1411,160,794,1173,-,**,-,**,-,**
1400000US25025000704,25025000704,"Census Tract 7.04, Suffolk County, Massachusetts",1420,68,1572,108,1309,109,1202,220,-,**,-,**,-,**
1400000US25025000802,25025000802,"Census Tract 8.02, Suffolk County, Massachusetts",1663,84,1776,105,1524,178,1386,715,-,**,-,**,-,**
1400000US25025000803,25025000803,"Census Tract 8.03, Suffolk County, Massachusetts",1861,89,1974,126,1724,411,275,303,1284,1483,-,**,-,**
1400000US25025010103,25025010103,"Census Tract 101.03, Suffolk County, Massachusetts",1380,21,1378,36,1380,20,-,**,-,**,-,**,-,**
1400000US25025010104,25025010104,"Census Tract 101.04, Suffolk County, Massachusetts",1613,107,1677,103,1638,212,-,**,-,**,-,**,-,**
1400000US25025010203,25025010203,"Census Tract 102.03, Suffolk County, Massachusetts",1691,60,1780,101,1666,106,281,1190,240,1332,-,**,-,**
1400000US25025010204,25025010204,"Census Tract 102.04, Suffolk County, Massachusetts",1515,135,1500,136,1578,401,-,**,-,**,-,**,-,**
1400000US25025010300,25025010300,"Census Tract 103, Suffolk County, Massachusetts",1256,624,1602,182,953,174,-,**,-,**,-,**,-,**
1400000US25025010403,25025010403,"Census Tract 104.03, Suffolk County, Massachusetts",1372,68,1585,200,1082,805,1323,928,-,**,1395,934,-,**
1400000US25025010404,25025010404,"Census Tract 104.04, Suffolk County, Massachusetts",1658,181,1751,183,1486,382,795,544,-,**,-,**,-,**
1400000US25025010405,25025010405,"Census Tract 104.05, Suffolk County, Massachusetts",915,189,1516,245,358,76,467,435,333,278,-,**,-,**
1400000US25025010408,25025010408,"Census Tract 104.08, Suffolk County, Massachusetts",1690,89,1788,105,1500,162,1100,1436,-,**,-,**,-,**
1400000US25025010500,25025010500,"Census Tract 105, Suffolk County, Massachusetts","2,000+",***,"2,000+",***,1125,151,444,366,-,**,-,**,-,**
1400000US25025010600,25025010600,"Census Tract 106, Suffolk County, Massachusetts","2,000+",***,"2,000+",***,"2,000+",***,"2,000+",***,-,**,-,**,-,**
1400000US25025010701,25025010701,"Census Tract 107.01, Suffolk County, Massachusetts",1983,156,1990,204,1966,261,-,**,-,**,-,**,-,**
1400000US25025010702,25025010702,"Census Tract 107.02, Suffolk County, Massachusetts",1989,214,"2,000+",***,1580,500,1920,352,-,**,-,**,-,**
1400000US25025010801,25025010801,"Census Tract 108.01, Suffolk County, Massachusetts",1762,167,1806,154,1644,712,-,**,-,**,-,**,-,**
1400000US25025010802,25025010802,"Census Tract 108.02, Suffolk County, Massachusetts",1890,170,1810,143,"2,000+",***,-,**,-,**,-,**,-,**
1400000US25025020101,25025020101,"Census Tract 201.01, Suffolk County, Massachusetts",1698,81,1801,69,1486,175,"2,000+",***,-,**,898,761,-,**
1400000US25025020200,25025020200,"Census Tract 202, Suffolk County, Massachusetts",1772,66,1892,96,1595,169,918,1346,-,**,-,**,-,**
1400000US25025020301,25025020301,"Census Tract 203.01, Suffolk County, Massachusetts","2,000+",***,"2,000+",***,"2,000+",***,"2,000+",***,-,**,-,**,-,**
1400000US25025020302,25025020302,"Census Tract 203.02, Suffolk County, Massachusetts",1814,175,1894,235,1628,278,-,**,-,**,-,**,-,**
1400000US25025020303,25025020303,"Census Tract 203.03, Suffolk County, Massachusetts","2,000+",***,"2,000+",***,"2,000+",***,1631,405,-,**,-,**,-,**
1400000US25025030100,25025030100,"Census Tract 301, Suffolk County, Massachusetts",1626,212,1959,223,1284,157,"2,000+",***,-,**,-,**,-,**
1400000US25025030200,25025030200,"Census Tract 302, Suffolk County, Massachusetts",1630,114,1773,104,1394,183,577,369,-,**,-,**,-,**
1400000US25025030300,25025030300,"Census Tract 303, Suffolk County, Massachusetts","2,000+",***,"2,000+",***,1646,892,1325,2352,575,1225,"2,000+",***,-,**
1400000US25025030400,25025030400,"Census Tract 304, Suffolk County, Massachusetts",1533,113,1570,156,1562,204,950,396,-,**,-,**,967,718
1400000US25025030500,25025030500,"Census Tract 305, Suffolk County, Massachusetts",1871,170,"2,000+",***,1532,167,-,**,-,**,-,**,-,**
1400000US25025040100,25025040100,"Census Tract 401, Suffolk County, Massachusetts",1943,221,"2,000+",***,"2,000+",***,-,**,-,**,-,**,-,**
1400000US25025040200,25025040200,"Census Tract 402, Suffolk County, Massachusetts",359,312,345,669,525,318,285,43,-,**,-,**,-,**
1400000US25025040300,25025040300,"Census Tract 403, Suffolk County, Massachusetts",1576,252,1837,187,1200,541,235,31,-,**,-,**,-,**
1400000US25025040401,25025040401,"Census Tract 404.01, Suffolk County, Massachusetts",928,105,1590,400,893,99,485,464,813,1063,-,**,-,**
1400000US25025040600,25025040600,"Census Tract 406, Suffolk County, Massachusetts",1438,210,1415,252,1599,608,-,**,-,**,-,**,-,**
1400000US25025040801,25025040801,"Census Tract 408.01, Suffolk County, Massachusetts",852,262,"2,000+",***,373,227,225,321,631,1631,-,**,-,**
1400000US25025050101,25025050101,"Census Tract 501.01, Suffolk County, Massachusetts",957,57,1176,166,847,173,688,560,713,112,-,**,-,**
1400000US25025050200,25025050200,"Census Tract 502, Suffolk County, Massachusetts",1104,46,1113,56,1135,97,958,615,-,**,-,**,357,803
1400000US25025050300,25025050300,"Census Tract 503, Suffolk County, Massachusetts",477,170,488,377,535,233,293,132,765,632,-,**,-,**
1400000US25025050400,25025050400,"Census Tract 504, Suffolk County, Massachusetts",1225,90,1279,155,1134,198,1308,881,256,342,-,**,-,**
1400000US25025050500,25025050500,"Census Tract 505, Suffolk County, Massachusetts",1190,61,1347,132,1171,54,1114,470,-,**,-,**,-,**
1400000US25025050600,25025050600,"Census Tract 506, Suffolk County, Massachusetts",1135,53,1108,89,1185,106,-,**,-,**,-,**,-,**
1400000US25025050700,25025050700,"Census Tract 507, Suffolk County, Massachusetts",1206,51,1233,95,1211,75,-,**,-,**,-,**,-,**
1400000US25025050901,25025050901,"Census Tract 509.01, Suffolk County, Massachusetts",1234,79,1316,101,1190,76,-,**,1217,213,-,**,-,**
1400000US25025051000,25025051000,"Census Tract 510, Suffolk County, Massachusetts",1099,97,1291,174,1108,291,1079,84,627,126,350,755,529,225
1400000US25025051101,25025051101,"Census Tract 511.01, Suffolk County, Massachusetts",1138,114,1303,225,1116,182,380,698,1211,165,-,**,-,**
1400000US25025051200,25025051200,"Census Tract 512, Suffolk County, Massachusetts",1193,82,1342,128,1114,109,1083,413,-,**,-,**,-,**
1400000US25025060101,25025060101,"Census Tract 601.01, Suffolk County, Massachusetts",1575,185,1817,274,1410,218,1468,279,-,**,-,**,-,**
1400000US25025060200,25025060200,"Census Tract 602, Suffolk County, Massachusetts",1563,371,"2,000+",***,1339,329,-,**,-,**,-,**,-,**
1400000US25025060301,25025060301,"Census Tract 603.01, Suffolk County, Massachusetts",1413,247,1681,255,1262,360,977,585,291,415,-,**,-,**
1400000US25025060400,25025060400,"Census Tract 604, Suffolk County, Massachusetts",1518,264,"2,000+",***,892,90,398,830,1698,384,949,111,-,**
1400000US25025060501,25025060501,"Census Tract 605.01, Suffolk County, Massachusetts",1566,207,"2,000+",***,1440,142,766,174,-,**,-,**,965,978
1400000US25025060600,25025060600,"Census Tract 606, Suffolk County, Massachusetts","2,000+",***,"2,000+",***,"2,000+",***,-,**,-,**,-,**,-,**
1400000US25025060700,25025060700,"Census Tract 607, Suffolk County, Massachusetts",444,128,404,209,463,235,557,227,423,70,-,**,533,392
1400000US25025060800,25025060800,"Census Tract 608, Suffolk County, Massachusetts",1470,201,"2,000+",***,1295,107,-,**,-,**,-,**,-,**
1400000US25025061000,25025061000,"Census Tract 610, Suffolk County, Massachusetts",520,182,1264,1144,523,300,395,185,-,**,-,**,-,**
1400000US25025061101,25025061101,"Census Tract 611.01, Suffolk County, Massachusetts",343,41,319,27,404,114,378,112,283,75,-,**,-,**
1400000US25025061200,25025061200,"Census Tract 612, Suffolk County, Massachusetts",1946,194,"2,000+",***,1619,222,-,**,-,**,-,**,-,**
1400000US25025070101,25025070101,"Census Tract 701.01, Suffolk County, Massachusetts","2,000+",***,"2,000+",***,1943,455,248,117,-,**,-,**,-,**
1400000US25025070200,25025070200,"Census Tract 702, Suffolk County, Massachusetts",891,99,1110,301,849,100,858,308,-,**,231,206,-,**
1400000US25025070300,25025070300,"Census Tract 703, Suffolk County, Massachusetts",1451,425,1704,596,1352,678,763,922,-,**,-,**,-,**
1400000US25025070402,25025070402,"Census Tract 704.02, Suffolk County, Massachusetts",405,46,453,132,411,116,425,83,298,515,275,109,371,74
1400000US25025070500,25025070500,"Census Tract 705, Suffolk County, Massachusetts",1394,195,"2,000+",***,787,648,911,1050,-,**,-,**,-,**
1400000US25025070600,25025070600,"Census Tract 706, Suffolk County, Massachusetts",1919,264,"2,000+",***,1480,315,-,**,-,**,-,**,-,**
1400000US25025070700,25025070700,"Census Tract 707, Suffolk County, Massachusetts",1168,75,1692,288,1140,413,575,302,1025,702,-,**,-,**
1400000US25025070800,25025070800,"Census Tract 708, Suffolk County, Massachusetts",1326,516,1682,191,948,538,636,713,-,**,-,**,-,**
1400000US25025070900,25025070900,"Census Tract 709, Suffolk County, Massachusetts",1495,202,1895,176,1156,608,1225,457,-,**,-,**,-,**
1400000US25025071101,25025071101,"Census Tract 711.01, Suffolk County, Massachusetts",1178,486,1950,462,1147,440,289,127,-,**,-,**,-,**
1400000US25025071201,25025071201,"Census Tract 712.01, Suffolk County, Massachusetts",578,204,1234,1435,513,156,-,**,-,**,-,**,251,235
1400000US25025080100,25025080100,"Census Tract 801, Suffolk County, Massachusetts",1007,152,891,575,1051,175,585,385,1100,719,-,**,-,**
1400000US25025080300,25025080300,"Census Tract 803, Suffolk County, Massachusetts",950,161,1038,156,1181,298,413,402,-,**,-,**,-,**
1400000US25025080401,25025080401,"Census Tract 804.01, Suffolk County, Massachusetts",671,196,808,382,506,299,775,518,-,**,841,126,-,**
1400000US25025080500,25025080500,"Census Tract 805, Suffolk County, Massachusetts",565,126,869,591,431,88,915,368,589,1148,-,**,-,**
