GEO.id,GEO.id2,GEO.display-label,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08
Id,Id2,Geography,Estimate; Median value -- - Total:,Margin of Error; Median value -- - Total:,Estimate; Median value -- - Total: - Moved in 2010 or later,Margin of Error; Median value -- - Total: - Moved in 2010 or later,Estimate; Median value -- - Total: - Moved in 2000 to 2009,Margin of Error; Median value -- - Total: - Moved in 2000 to 2009,Estimate; Median value -- - Total: - Moved in 1990 to 1999,Margin of Error; Median value -- - Total: - Moved in 1990 to 1999,Estimate; Median value -- - Total: - Moved in 1980 to 1989,Margin of Error; Median value -- - Total: - Moved in 1980 to 1989,Estimate; Median value -- - Total: - Moved in 1970 to 1979,Margin of Error; Median value -- - Total: - Moved in 1970 to 1979,Estimate; Median value -- - Total: - Moved in 1969 or earlier,Margin of Error; Median value -- - Total: - Moved in 1969 or earlier
1400000US25017300100,25017300100,"Census Tract 3001, Middlesex County, Massachusetts",236700,18698,193200,57252,266400,55869,242900,21766,233900,61786,229400,33901,186700,35383
1400000US25017301101,25017301101,"Census Tract 3011.01, Middlesex County, Massachusetts",255700,13803,231000,91979,253000,19117,281300,42225,257100,17505,264800,36857,206300,88577
1400000US25017301102,25017301102,"Census Tract 3011.02, Middlesex County, Massachusetts",264600,7837,259700,32548,276800,13108,267900,13516,267700,12481,237800,11793,-,**
1400000US25017310100,25017310100,"Census Tract 3101, Middlesex County, Massachusetts",177600,19326,"10,000-",***,181600,34378,180000,30215,-,**,-,**,-,**
1400000US25017310200,25017310200,"Census Tract 3102, Middlesex County, Massachusetts",228900,15166,213300,17842,224600,34852,244800,75561,224200,30383,229400,14016,267900,20886
1400000US25017310300,25017310300,"Census Tract 3103, Middlesex County, Massachusetts",189700,12121,183300,18851,196300,27038,187200,34261,188200,49657,275000,20196,146900,98760
1400000US25017310400,25017310400,"Census Tract 3104, Middlesex County, Massachusetts",164300,24186,-,**,176600,48115,160900,58797,181300,307112,144600,110277,155900,24029
1400000US25017310500,25017310500,"Census Tract 3105, Middlesex County, Massachusetts",205200,24073,225000,90517,198100,54519,219500,33323,189000,30321,211900,48838,215800,58185
1400000US25017310601,25017310601,"Census Tract 3106.01, Middlesex County, Massachusetts",223700,19901,117700,175351,204800,43929,223500,57661,278300,63661,236500,20014,217500,46761
1400000US25017310602,25017310602,"Census Tract 3106.02, Middlesex County, Massachusetts",227000,7078,-,**,223600,15728,216500,18683,247600,35104,318800,46435,198800,47645
1400000US25017310700,25017310700,"Census Tract 3107, Middlesex County, Massachusetts",164400,11015,-,**,159300,21557,156300,285538,-,**,-,**,269400,57254
1400000US25017311100,25017311100,"Census Tract 3111, Middlesex County, Massachusetts",222500,44483,-,**,168800,51290,268100,53892,-,**,-,**,-,**
1400000US25017311200,25017311200,"Census Tract 3112, Middlesex County, Massachusetts",190000,22169,-,**,190400,36528,259600,67164,-,**,-,**,168800,76141
1400000US25017311300,25017311300,"Census Tract 3113, Middlesex County, Massachusetts",261300,36379,350000,65454,236300,62812,272200,57380,251700,34026,247000,158692,275000,67828
1400000US25017311400,25017311400,"Census Tract 3114, Middlesex County, Massachusetts",241700,19112,188300,10502,245000,38271,219900,68338,323300,199509,301100,150833,-,**
1400000US25017311500,25017311500,"Census Tract 3115, Middlesex County, Massachusetts",254400,26287,300000,118588,282900,20517,230000,67658,204500,106516,228600,110870,250000,237385
1400000US25017311600,25017311600,"Census Tract 3116, Middlesex County, Massachusetts",247800,13300,234100,36455,245600,19481,248400,25883,255800,214949,258300,43756,258000,60804
1400000US25017311700,25017311700,"Census Tract 3117, Middlesex County, Massachusetts",214300,31246,260900,186951,180100,20444,228900,79106,236500,52642,218300,38451,-,**
1400000US25017311800,25017311800,"Census Tract 3118, Middlesex County, Massachusetts",247300,23130,331800,211338,223100,12823,260600,34650,295000,77887,-,**,-,**
1400000US25017311900,25017311900,"Census Tract 3119, Middlesex County, Massachusetts",181500,33818,-,**,157900,39045,189600,249874,-,**,-,**,315200,75321
1400000US25017312000,25017312000,"Census Tract 3120, Middlesex County, Massachusetts",177700,44969,118800,55358,232100,83509,78300,89197,234600,50185,146400,38891,205600,74508
1400000US25017312100,25017312100,"Census Tract 3121, Middlesex County, Massachusetts",188900,24832,-,**,201200,49781,219400,168043,193300,55338,158000,32362,267000,79909
1400000US25017312200,25017312200,"Census Tract 3122, Middlesex County, Massachusetts",214500,10789,222900,34099,221000,9022,173500,24839,208800,51028,187500,66948,221400,18944
1400000US25017312300,25017312300,"Census Tract 3123, Middlesex County, Massachusetts",193400,10423,168000,17840,203800,30310,188400,9808,205900,57675,253300,47065,180700,98411
1400000US25017312400,25017312400,"Census Tract 3124, Middlesex County, Massachusetts",262700,23727,-,**,276900,45101,223900,50363,-,**,279800,12393,-,**
1400000US25017312501,25017312501,"Census Tract 3125.01, Middlesex County, Massachusetts",299700,22349,235000,73618,291000,48127,316800,36696,329300,41533,244700,34707,286900,51534
1400000US25017312502,25017312502,"Census Tract 3125.02, Middlesex County, Massachusetts",302100,19798,278500,14960,350500,37213,310200,33378,279600,61505,325000,69511,289400,31834
1400000US25017313101,25017313101,"Census Tract 3131.01, Middlesex County, Massachusetts",368000,29439,224700,14033,392700,42789,375400,48711,361100,36747,379000,109538,375900,158249
1400000US25017313102,25017313102,"Census Tract 3131.02, Middlesex County, Massachusetts",327000,17236,261900,90942,344000,27125,323300,21745,331200,30168,346000,158896,309100,164187
1400000US25017314101,25017314101,"Census Tract 3141.01, Middlesex County, Massachusetts",284900,14520,304100,83104,286800,18966,311600,89217,265200,34447,243500,60551,263700,50497
1400000US25017314102,25017314102,"Census Tract 3141.02, Middlesex County, Massachusetts",255300,15612,183000,91889,237800,18034,281700,33682,238600,44964,275600,28805,299300,76981
1400000US25017314200,25017314200,"Census Tract 3142, Middlesex County, Massachusetts",279300,21091,262500,52822,270900,60448,305700,39701,352300,28553,228800,41628,270000,21745
1400000US25017314301,25017314301,"Census Tract 3143.01, Middlesex County, Massachusetts",291000,21537,227200,62292,260400,55525,281900,30246,334300,18669,348200,51415,261700,33115
1400000US25017314302,25017314302,"Census Tract 3143.02, Middlesex County, Massachusetts",351600,10976,456300,143987,358200,19699,358300,19197,344500,17963,334000,60194,263800,21086
1400000US25017315100,25017315100,"Census Tract 3151, Middlesex County, Massachusetts",348600,15224,294900,56915,348900,21109,356100,20358,410600,51219,331400,114722,313700,50111
1400000US25017315200,25017315200,"Census Tract 3152, Middlesex County, Massachusetts",339100,13225,342500,35269,337000,38026,345500,19458,325000,67199,345900,44226,245000,268399
1400000US25017315401,25017315401,"Census Tract 3154.01, Middlesex County, Massachusetts",281100,19829,234500,18673,279100,46214,285900,30313,351300,42272,225000,16173,265600,47659
1400000US25017315402,25017315402,"Census Tract 3154.02, Middlesex County, Massachusetts",371200,14786,375000,50396,363800,32826,392100,28411,360300,20268,356500,36529,370200,52323
1400000US25017315403,25017315403,"Census Tract 3154.03, Middlesex County, Massachusetts",342300,13673,333300,85512,349200,8668,321900,68531,370800,29798,295400,37297,310000,58814
1400000US25017315500,25017315500,"Census Tract 3155, Middlesex County, Massachusetts",293600,11376,264600,49885,302500,29438,328000,39278,313300,29824,266500,40346,241000,23267
1400000US25017316101,25017316101,"Census Tract 3161.01, Middlesex County, Massachusetts",349100,9627,348400,19211,342300,17893,389000,30231,336600,31934,338300,27441,334200,19067
1400000US25017316102,25017316102,"Census Tract 3161.02, Middlesex County, Massachusetts",356200,12865,358400,24504,345800,36216,376600,43606,348100,14884,366500,18568,338700,20736
1400000US25017316201,25017316201,"Census Tract 3162.01, Middlesex County, Massachusetts",357400,16513,350000,65673,369500,27373,360700,50643,337000,27722,384300,33287,304600,36136
1400000US25017316202,25017316202,"Census Tract 3162.02, Middlesex County, Massachusetts",343300,7717,351600,36134,351900,13054,352300,10153,329300,24089,346500,18348,286500,34463
1400000US25017316300,25017316300,"Census Tract 3163, Middlesex County, Massachusetts",306200,22629,296400,73503,335200,40095,314700,42445,266600,42053,310700,90407,292500,29587
1400000US25017316400,25017316400,"Census Tract 3164, Middlesex County, Massachusetts",343000,9741,373700,50183,369700,14314,347000,28526,300900,25070,346300,33204,276300,44813
1400000US25017316500,25017316500,"Census Tract 3165, Middlesex County, Massachusetts",323900,18194,313500,90310,307300,35744,304300,31434,365400,38673,374800,30877,326100,40615
1400000US25017317101,25017317101,"Census Tract 3171.01, Middlesex County, Massachusetts",332100,17159,315200,79867,307000,29335,382000,97368,404700,168153,358400,61988,366900,54460
1400000US25017317102,25017317102,"Census Tract 3171.02, Middlesex County, Massachusetts",327700,19912,318600,60030,340500,37897,321100,52494,339700,33421,329500,47067,301400,29764
1400000US25017317103,25017317103,"Census Tract 3171.03, Middlesex County, Massachusetts",374100,9693,366700,70038,383700,20971,379700,21622,395100,52663,357000,18592,356900,20373
1400000US25017317201,25017317201,"Census Tract 3172.01, Middlesex County, Massachusetts",389900,15032,478600,161055,394200,25152,396400,41577,365700,26863,406500,62126,375900,31548
1400000US25017317202,25017317202,"Census Tract 3172.02, Middlesex County, Massachusetts",423000,20347,531300,163642,411700,46190,438600,24550,397400,96963,439200,35775,363000,26334
1400000US25017317203,25017317203,"Census Tract 3172.03, Middlesex County, Massachusetts",316700,13844,259400,47286,288900,20724,322500,21445,394700,48060,359000,27683,306900,46117
1400000US25017317301,25017317301,"Census Tract 3173.01, Middlesex County, Massachusetts",292700,16926,280400,84377,285800,24627,300000,43211,314300,76100,277500,70027,311800,61893
1400000US25017317302,25017317302,"Census Tract 3173.02, Middlesex County, Massachusetts",259000,27461,376100,162277,239800,26878,256500,45813,276600,80433,-,**,287500,44807
1400000US25017318100,25017318100,"Census Tract 3181, Middlesex County, Massachusetts",384800,19395,388200,230501,405100,45096,527200,98470,373600,50548,336100,57565,290200,38587
1400000US25017318200,25017318200,"Census Tract 3182, Middlesex County, Massachusetts",346400,22276,390000,120414,334500,29712,361600,37167,357700,157268,395000,111035,281800,10552
1400000US25017318300,25017318300,"Census Tract 3183, Middlesex County, Massachusetts",502500,30408,461800,50382,521100,51740,542600,44431,482300,54236,446100,71532,-,**
1400000US25017318400,25017318400,"Census Tract 3184, Middlesex County, Massachusetts",547400,26501,618400,46009,494200,43711,611800,20803,452000,32439,469400,73566,481800,171553
1400000US25017320102,25017320102,"Census Tract 3201.02, Middlesex County, Massachusetts",499500,37243,533400,96614,501200,59606,541700,57018,375000,47188,387500,362260,343200,58413
1400000US25017320103,25017320103,"Census Tract 3201.03, Middlesex County, Massachusetts",455300,72508,384600,70460,639300,123938,481100,105315,320800,98838,325000,152550,453600,140119
1400000US25017320104,25017320104,"Census Tract 3201.04, Middlesex County, Massachusetts",540700,40999,583000,96803,576100,67282,550800,67554,531300,123190,-,**,363500,88077
1400000US25017321100,25017321100,"Census Tract 3211, Middlesex County, Massachusetts",333800,47551,415300,365369,310100,92072,345700,47764,315800,162536,-,**,-,**
1400000US25017321200,25017321200,"Census Tract 3212, Middlesex County, Massachusetts",282800,17770,244300,151532,286700,15167,267000,67787,318200,112592,296900,74806,262900,32988
1400000US25017321300,25017321300,"Census Tract 3213, Middlesex County, Massachusetts",285200,16619,243200,47050,283800,25003,306100,58896,274200,83877,326900,104787,273200,57479
1400000US25017321400,25017321400,"Census Tract 3214, Middlesex County, Massachusetts",326200,13372,335200,26693,312200,46871,331800,24895,336400,12885,287500,54531,318500,69763
1400000US25017321500,25017321500,"Census Tract 3215, Middlesex County, Massachusetts",303600,19047,298800,164280,308100,40941,288300,22545,332400,26651,342900,27852,282300,18463
1400000US25017321600,25017321600,"Census Tract 3216, Middlesex County, Massachusetts",295100,17347,304700,487678,352100,45108,343900,58673,274500,18487,260000,33289,256500,35202
1400000US25017322100,25017322100,"Census Tract 3221, Middlesex County, Massachusetts",349700,11147,339100,85964,356500,30203,354000,15663,336600,39252,322300,32708,374600,54717
1400000US25017322200,25017322200,"Census Tract 3222, Middlesex County, Massachusetts",321700,22479,346600,27202,316000,47559,310000,47078,310500,121667,297500,64410,295500,46318
1400000US25017322300,25017322300,"Census Tract 3223, Middlesex County, Massachusetts",260300,12837,230600,27272,259000,25398,273100,44880,267100,19230,235400,28901,282200,37963
1400000US25017322400,25017322400,"Census Tract 3224, Middlesex County, Massachusetts",278700,11968,271300,41219,243500,38038,322700,33965,292600,29949,314300,36215,284600,146857
1400000US25017323100,25017323100,"Census Tract 3231, Middlesex County, Massachusetts",444700,21080,426800,45972,475300,43120,438500,27864,398200,53901,441100,139906,239500,154236
1400000US25017324101,25017324101,"Census Tract 3241.01, Middlesex County, Massachusetts",376900,15207,353700,64457,428700,87639,395500,32208,334600,107122,351300,19706,254300,76654
1400000US25017324102,25017324102,"Census Tract 3241.02, Middlesex County, Massachusetts",410400,23891,479500,106841,416900,38042,405100,50121,446400,55331,331500,67944,379200,156027
1400000US25017325100,25017325100,"Census Tract 3251, Middlesex County, Massachusetts",288600,26391,279700,50790,302900,39117,307600,102865,284600,131964,267300,203272,196300,309395
1400000US25017326101,25017326101,"Census Tract 3261.01, Middlesex County, Massachusetts",419300,33619,394900,52038,436000,39533,458300,51772,276500,74802,-,**,-,**
1400000US25017326102,25017326102,"Census Tract 3261.02, Middlesex County, Massachusetts",431100,28076,416700,208415,420400,53757,463200,31002,530500,73683,323300,59873,282400,94491
1400000US25017327101,25017327101,"Census Tract 3271.01, Middlesex County, Massachusetts",323600,16669,343600,71328,320400,40923,339300,16196,293500,54734,303000,47437,-,**
1400000US25017327102,25017327102,"Census Tract 3271.02, Middlesex County, Massachusetts",261200,14901,268800,26961,263600,17224,221200,33763,314400,42420,297700,47461,246900,87384
1400000US25017327103,25017327103,"Census Tract 3271.03, Middlesex County, Massachusetts",342400,11170,367900,35708,345500,19295,335100,21760,356300,31966,286500,46115,-,**
1400000US25017328100,25017328100,"Census Tract 3281, Middlesex County, Massachusetts",431400,14181,334400,100158,480600,24272,438200,24055,400000,50517,376300,30337,365300,42441
1400000US25017330100,25017330100,"Census Tract 3301, Middlesex County, Massachusetts",464300,22480,544900,125993,460800,29812,471000,52243,512700,78463,389400,61502,341400,54182
1400000US25017330200,25017330200,"Census Tract 3302, Middlesex County, Massachusetts",377800,16994,376100,90772,353100,23936,493100,73166,373600,44396,372000,30154,337500,57198
1400000US25017331101,25017331101,"Census Tract 3311.01, Middlesex County, Massachusetts",372900,15350,469400,102697,349200,24720,420000,46396,330000,262410,365300,19765,356300,34585
1400000US25017331102,25017331102,"Census Tract 3311.02, Middlesex County, Massachusetts",371900,13710,368300,30127,384900,59761,369700,18196,377800,31968,350000,45607,376100,41849
1400000US25017331200,25017331200,"Census Tract 3312, Middlesex County, Massachusetts",368600,11728,380400,41326,369000,14960,369700,47872,374000,33014,364700,23701,347200,43953
1400000US25017331300,25017331300,"Census Tract 3313, Middlesex County, Massachusetts",383300,18118,463300,190100,452600,85785,388800,36728,398800,46037,357600,18593,317500,37637
1400000US25017332100,25017332100,"Census Tract 3321, Middlesex County, Massachusetts",434200,19878,381100,70615,449300,29215,482500,45447,409300,63734,417800,37146,375800,51737
1400000US25017332200,25017332200,"Census Tract 3322, Middlesex County, Massachusetts",406700,18787,395300,104135,391800,41689,428900,23283,414500,43025,431000,33045,343400,27756
1400000US25017332300,25017332300,"Census Tract 3323, Middlesex County, Massachusetts",406000,28062,382500,69050,424200,25839,487800,90170,372800,38790,375400,75578,368800,23167
1400000US25017332400,25017332400,"Census Tract 3324, Middlesex County, Massachusetts",436000,15111,456700,63890,436800,38540,456400,35374,451900,17762,369500,40148,409700,42156
1400000US25017333100,25017333100,"Census Tract 3331, Middlesex County, Massachusetts",403100,20996,395900,164174,419900,40910,383600,30861,469400,35693,357800,19612,411700,37541
1400000US25017333200,25017333200,"Census Tract 3332, Middlesex County, Massachusetts",368400,17421,290300,86171,373500,28334,361200,57992,444600,47369,380500,55588,354500,25892
1400000US25017333300,25017333300,"Census Tract 3333, Middlesex County, Massachusetts",328900,20691,279200,44118,349100,40576,303800,70562,341800,30428,-,**,327000,23977
1400000US25017333400,25017333400,"Census Tract 3334, Middlesex County, Massachusetts",353700,6328,327500,49185,360400,12178,356100,12365,342500,22698,353200,17845,370700,48444
1400000US25017333501,25017333501,"Census Tract 3335.01, Middlesex County, Massachusetts",358400,16032,327600,53098,349500,57693,364100,22511,407500,123316,340800,29635,367000,79556
1400000US25017333502,25017333502,"Census Tract 3335.02, Middlesex County, Massachusetts",351400,15515,295000,136426,331700,39813,402900,47315,341200,37740,365700,21946,332900,55994
1400000US25017333600,25017333600,"Census Tract 3336, Middlesex County, Massachusetts",368800,19206,-,**,371700,55742,384700,41221,368500,37967,352900,28141,369900,28024
1400000US25017334100,25017334100,"Census Tract 3341, Middlesex County, Massachusetts",509300,30615,504600,96487,555600,52149,608900,24431,421800,97308,440200,28583,428600,35818
1400000US25017334200,25017334200,"Census Tract 3342, Middlesex County, Massachusetts",441500,21162,454000,57596,434700,28471,474600,73035,379100,52394,581300,86810,399200,45579
1400000US25017334300,25017334300,"Census Tract 3343, Middlesex County, Massachusetts",477500,22492,477300,212206,577600,79506,488800,82535,456000,30034,457700,29783,374200,28783
1400000US25017334400,25017334400,"Census Tract 3344, Middlesex County, Massachusetts",378600,17735,364000,37012,401900,33606,359400,37344,446200,52617,340000,49864,388900,41503
1400000US25017335100,25017335100,"Census Tract 3351, Middlesex County, Massachusetts",422600,21903,422100,80387,447600,22518,419300,44255,427800,63211,349200,113811,340600,45538
1400000US25017335200,25017335200,"Census Tract 3352, Middlesex County, Massachusetts",417400,13207,415400,65872,431900,17424,411200,52950,405600,41377,370500,38990,436600,111692
1400000US25017335301,25017335301,"Census Tract 3353.01, Middlesex County, Massachusetts",369700,17123,420000,64472,344100,20982,428000,47161,380200,42736,340000,70786,413300,71203
1400000US25017335302,25017335302,"Census Tract 3353.02, Middlesex County, Massachusetts",428100,26616,373300,174469,410500,43465,456300,84497,500000,61749,404200,80867,364900,42005
1400000US25017335400,25017335400,"Census Tract 3354, Middlesex County, Massachusetts",389700,16298,366000,40473,411400,35621,384200,23298,362700,48657,417400,31885,349200,35985
1400000US25017336100,25017336100,"Census Tract 3361, Middlesex County, Massachusetts",429000,20728,432700,187648,428600,25458,438100,72804,443500,55024,386700,36452,463300,71208
1400000US25017336200,25017336200,"Census Tract 3362, Middlesex County, Massachusetts",486000,25534,574700,79120,482400,43958,486100,33237,464000,41024,478200,90690,457400,99237
1400000US25017336300,25017336300,"Census Tract 3363, Middlesex County, Massachusetts",419200,21229,368300,97674,424700,29707,374800,32527,457700,23327,411600,70431,345000,79748
1400000US25017336401,25017336401,"Census Tract 3364.01, Middlesex County, Massachusetts",343100,19603,438800,32620,319600,35567,352700,25807,296400,62117,325000,73530,337300,33338
1400000US25017336402,25017336402,"Census Tract 3364.02, Middlesex County, Massachusetts",396100,27948,415600,234124,370900,31089,396700,42993,457000,36402,421200,86025,367900,83146
1400000US25017337101,25017337101,"Census Tract 3371.01, Middlesex County, Massachusetts",398600,22425,366700,20387,427000,60520,385900,39641,520300,134779,373100,45198,394600,66381
1400000US25017337102,25017337102,"Census Tract 3371.02, Middlesex County, Massachusetts",421900,17441,420700,58702,429000,21323,413100,69972,410000,45841,411700,67827,431500,86878
1400000US25017337201,25017337201,"Census Tract 3372.01, Middlesex County, Massachusetts",380800,28142,247400,231663,358500,28980,402200,89792,380600,76709,420000,141405,446000,69442
1400000US25017337202,25017337202,"Census Tract 3372.02, Middlesex County, Massachusetts",406200,28116,401500,74323,440700,59817,438300,38307,422800,37584,348600,40529,376000,39412
1400000US25017337300,25017337300,"Census Tract 3373, Middlesex County, Massachusetts",369800,14015,285000,106204,402200,47590,371900,24747,375500,56137,386700,50827,320900,114341
1400000US25017338100,25017338100,"Census Tract 3381, Middlesex County, Massachusetts",638300,27145,657100,82867,613400,88510,777800,85345,639700,69643,596400,38569,593800,50201
1400000US25017338200,25017338200,"Census Tract 3382, Middlesex County, Massachusetts",440300,25377,589700,60679,398300,51248,426900,36911,438500,130266,425000,267922,495800,75147
1400000US25017338300,25017338300,"Census Tract 3383, Middlesex County, Massachusetts",860700,73975,767900,452681,"1,000,000+",***,861700,148116,802600,299772,757100,133397,702400,141742
1400000US25017338400,25017338400,"Census Tract 3384, Middlesex County, Massachusetts",852900,47142,753600,258878,953100,102127,863500,51356,786700,87691,906300,291290,663700,109340
1400000US25017338500,25017338500,"Census Tract 3385, Middlesex County, Massachusetts",763200,48218,738600,118613,776400,62483,802700,93260,687500,177449,719200,118937,742600,296835
1400000US25017339100,25017339100,"Census Tract 3391, Middlesex County, Massachusetts",450100,13583,428700,28138,441600,24291,475900,57071,477600,93243,451400,36968,461100,37585
1400000US25017339200,25017339200,"Census Tract 3392, Middlesex County, Massachusetts",454800,19061,443500,44956,493400,54470,419200,57199,434400,58247,459900,63663,454500,66615
1400000US25017339300,25017339300,"Census Tract 3393, Middlesex County, Massachusetts",386300,25510,422900,429111,388200,41961,352100,41059,402200,72367,364100,18789,446800,44452
1400000US25017339400,25017339400,"Census Tract 3394, Middlesex County, Massachusetts",421700,44657,364500,61287,384600,33529,567300,67407,595600,357124,402500,97615,377400,96519
1400000US25017339500,25017339500,"Census Tract 3395, Middlesex County, Massachusetts",399400,26981,-,**,428200,44688,410400,57331,430000,148382,358000,47367,340500,43804
1400000US25017339600,25017339600,"Census Tract 3396, Middlesex County, Massachusetts",391200,26973,413000,76007,366200,28014,447900,80496,463800,73554,373300,138935,396700,93746
1400000US25017339700,25017339700,"Census Tract 3397, Middlesex County, Massachusetts",391200,29415,382700,325388,392000,56110,397300,60380,410900,59381,-,**,406300,41345
1400000US25017339801,25017339801,"Census Tract 3398.01, Middlesex County, Massachusetts",369400,27105,-,**,396900,44848,287200,28004,395500,97043,378800,85280,422900,127561
1400000US25017339802,25017339802,"Census Tract 3398.02, Middlesex County, Massachusetts",357100,21910,334200,35174,364400,38244,337700,53944,274500,22156,384100,56397,427500,25183
1400000US25017339900,25017339900,"Census Tract 3399, Middlesex County, Massachusetts",349400,23619,-,**,310900,62212,406700,53974,330800,29978,412300,71344,351700,48286
1400000US25017340000,25017340000,"Census Tract 3400, Middlesex County, Massachusetts",366100,29406,378200,76794,340500,52051,425900,133555,333300,28749,-,**,447600,33689
1400000US25017340100,25017340100,"Census Tract 3401, Middlesex County, Massachusetts",358700,12961,365200,36770,338000,29391,349100,17096,401100,58366,408300,72020,349100,34802
1400000US25017341101,25017341101,"Census Tract 3411.01, Middlesex County, Massachusetts",379800,20163,320000,88160,409000,49606,365700,37228,387700,38969,360700,37567,442400,47128
1400000US25017341102,25017341102,"Census Tract 3411.02, Middlesex County, Massachusetts",361400,24444,266700,173494,315600,146017,378200,62585,397600,304042,-,**,334000,135542
1400000US25017341200,25017341200,"Census Tract 3412, Middlesex County, Massachusetts",334300,29898,360900,26922,320100,46006,300000,167972,305700,191336,379200,76017,328900,62071
1400000US25017341300,25017341300,"Census Tract 3413, Middlesex County, Massachusetts",334300,40105,405000,125570,271000,84143,437100,47337,-,**,-,**,291700,74933
1400000US25017341400,25017341400,"Census Tract 3414, Middlesex County, Massachusetts",335300,47514,273000,19677,283600,114221,377000,42001,479200,98890,373300,72839,339700,45285
1400000US25017341500,25017341500,"Census Tract 3415, Middlesex County, Massachusetts",318100,28352,271900,103817,301900,53316,322700,44995,353000,62136,319200,119183,420800,103927
1400000US25017341600,25017341600,"Census Tract 3416, Middlesex County, Massachusetts",306900,22537,297300,44053,284500,37587,348000,42941,281800,101194,305000,126559,311800,121352
1400000US25017341700,25017341700,"Census Tract 3417, Middlesex County, Massachusetts",343100,22556,340900,1172069,311300,37816,397700,52200,330400,52330,310900,70167,352500,78822
1400000US25017341800,25017341800,"Census Tract 3418, Middlesex County, Massachusetts",314300,25469,314300,469081,275600,54217,319600,85960,357400,51008,37100,205423,360700,47451
1400000US25017341901,25017341901,"Census Tract 3419.01, Middlesex County, Massachusetts",320500,28193,345300,12680,327200,32509,229200,40747,-,**,593800,119486,290800,34494
1400000US25017341902,25017341902,"Census Tract 3419.02, Middlesex County, Massachusetts",286100,20355,315100,120694,255200,44476,304900,55252,284200,14239,294100,208731,366700,77968
1400000US25017342101,25017342101,"Census Tract 3421.01, Middlesex County, Massachusetts",338000,32123,433800,101681,333900,98832,351600,24124,276900,35718,372300,32067,245700,45189
1400000US25017342102,25017342102,"Census Tract 3421.02, Middlesex County, Massachusetts",292000,16984,216700,639212,340900,22242,270100,19843,311100,193497,275700,8634,302700,42554
1400000US25017342201,25017342201,"Census Tract 3422.01, Middlesex County, Massachusetts",293000,27723,294200,55506,251500,44839,319300,133294,296500,43134,325400,36969,300000,46717
1400000US25017342202,25017342202,"Census Tract 3422.02, Middlesex County, Massachusetts",316400,27585,319800,39246,303700,63821,311900,60110,300000,52219,301500,69257,413500,69097
1400000US25017342300,25017342300,"Census Tract 3423, Middlesex County, Massachusetts",317300,21132,414400,85016,331400,19654,260200,153905,237900,25810,316700,47465,324200,42891
1400000US25017342400,25017342400,"Census Tract 3424, Middlesex County, Massachusetts",309200,33240,351700,175084,287900,52979,402500,336409,287100,175657,259600,82628,331500,31584
1400000US25017342500,25017342500,"Census Tract 3425, Middlesex County, Massachusetts",327400,38761,175800,71050,304700,101683,292900,83993,361500,31885,359800,19480,340400,116542
1400000US25017342600,25017342600,"Census Tract 3426, Middlesex County, Massachusetts",310800,29453,-,**,290500,57794,331400,58461,284500,148633,341400,62459,305400,48464
1400000US25017350103,25017350103,"Census Tract 3501.03, Middlesex County, Massachusetts",413800,47357,-,**,320000,102944,419400,43649,395000,182253,-,**,525000,134922
1400000US25017350104,25017350104,"Census Tract 3501.04, Middlesex County, Massachusetts",347300,24704,521200,299102,310000,43397,344600,49368,327200,81308,-,**,568500,124453
1400000US25017350200,25017350200,"Census Tract 3502, Middlesex County, Massachusetts",361700,45218,593200,149115,363500,88700,321900,78926,228200,121387,320000,153403,369100,47808
1400000US25017350300,25017350300,"Census Tract 3503, Middlesex County, Massachusetts",372400,19880,562500,430573,378000,36388,366200,14840,373200,91916,-,**,298800,196938
1400000US25017350400,25017350400,"Census Tract 3504, Middlesex County, Massachusetts",607600,29864,708300,174179,584100,44172,607100,320282,684100,153620,-,**,579400,48067
1400000US25017350500,25017350500,"Census Tract 3505, Middlesex County, Massachusetts",618100,52614,625000,219658,605300,70222,682700,128607,761400,333205,385000,267658,420000,109730
1400000US25017350600,25017350600,"Census Tract 3506, Middlesex County, Massachusetts",586100,40077,625000,174384,585400,84149,500000,294759,576100,156968,-,**,585700,94898
1400000US25017350700,25017350700,"Census Tract 3507, Middlesex County, Massachusetts",539200,50562,496900,138849,507400,97580,490900,696738,-,**,566200,112133,508300,101340
1400000US25017350800,25017350800,"Census Tract 3508, Middlesex County, Massachusetts",464000,42824,583300,372265,401800,70739,563800,112241,487500,137857,-,**,492500,91811
1400000US25017350900,25017350900,"Census Tract 3509, Middlesex County, Massachusetts",591100,51397,663800,202886,582200,55840,984400,281609,693800,165818,561300,280155,321400,64368
1400000US25017351000,25017351000,"Census Tract 3510, Middlesex County, Massachusetts",439600,25830,411900,235642,445000,27598,429700,75351,488100,111857,488500,228795,360000,101285
1400000US25017351100,25017351100,"Census Tract 3511, Middlesex County, Massachusetts",417900,46605,472000,95221,415100,120995,414400,60342,423800,139402,227100,352782,406100,77488
1400000US25017351203,25017351203,"Census Tract 3512.03, Middlesex County, Massachusetts",487700,50977,430000,38178,479200,82572,440200,33622,605000,159585,808100,118735,410000,178184
1400000US25017351204,25017351204,"Census Tract 3512.04, Middlesex County, Massachusetts",437800,34494,521600,172153,448700,47530,385700,92835,430800,90915,-,**,401600,74875
