STATE00,COUNTY00,TRACT00,GEOID00,POP00,HU00,PART00,AREA00,AREALAND00,STATE10,COUNTY10,TRACT10,GEOID10,POP10,HU10,PART10,AREA10,AREALAND10,AREAPT,AREALANDPT,AREAPCT00PT,ARELANDPCT00PT,AREAPCT10PT,AREALANDPCT10PT,POP10PT,POPPCT00,POPPCT10,HU10PT,HUPCT00,HUPCT10
25,17,350100,25017350100,8565,3477,P,2065160,1829963,25,17,339700,25017339700,3878,1684,P,1339580,1269385,13542,13542,0.66,0.74,1.01,1.07,5,0.06,0.13,3,0.09,0.18
25,17,350100,25017350100,8565,3477,P,2065160,1829963,25,17,339802,25017339802,4557,1976,P,2207508,1938819,9735,9336,0.47,0.51,0.44,0.48,0,0,0,0,0,0
25,17,350100,25017350100,8565,3477,P,2065160,1829963,25,17,350103,25017350103,1210,520,W,1125704,892522,1125704,892522,54.51,48.77,100,100,1210,14.13,100,520,14.96,100
25,17,350100,25017350100,8565,3477,P,2065160,1829963,25,17,350104,25017350104,7275,2898,P,915401,913785,913971,912355,44.26,49.86,99.84,99.84,7275,84.94,100,2898,83.35,100
25,17,350100,25017350100,8565,3477,P,2065160,1829963,25,17,351403,25017351403,4028,1678,P,368258,368258,194,194,0.01,0.01,0.05,0.05,0,0,0,0,0,0
25,17,350200,25017350200,6544,2751,P,683197,683197,25,17,350104,25017350104,7275,2898,P,915401,913785,1430,1430,0.21,0.21,0.16,0.16,0,0,0,0,0,0
25,17,350200,25017350200,6544,2751,P,683197,683197,25,17,350200,25017350200,6567,2763,P,683304,683304,681767,681767,99.79,99.79,99.78,99.78,6544,100,99.65,2751,100,99.57
25,17,350300,25017350300,2378,1114,P,388996,388996,25,17,339600,25017339600,5024,2315,P,826616,825405,638,638,0.16,0.16,0.08,0.08,0,0,0,0,0,0
25,17,350300,25017350300,2378,1114,P,388996,388996,25,17,350300,25017350300,2441,1148,P,397563,397563,388358,388358,99.84,99.84,97.68,97.68,2378,100,97.42,1114,100,97.04
25,17,350400,25017350400,5570,2509,P,608593,608593,25,17,339500,25017339500,5399,1690,P,1218991,1200063,5917,5917,0.97,0.97,0.49,0.49,0,0,0,0,0,0
25,17,350400,25017350400,5570,2509,P,608593,608593,25,17,339600,25017339600,5024,2315,P,826616,825405,1322,1322,0.22,0.22,0.16,0.16,2,0.04,0.04,1,0.04,0.04
25,17,350400,25017350400,5570,2509,P,608593,608593,25,17,350400,25017350400,5568,2508,W,601354,601354,601354,601354,98.81,98.81,100,100,5568,99.96,100,2508,99.96,100
25,17,350500,25017350500,1629,772,W,225001,225001,25,17,350500,25017350500,1629,772,P,225393,225393,225001,225001,100,100,99.83,99.83,1629,100,100,772,100,100
25,17,350600,25017350600,4572,1091,P,515726,515726,25,17,339500,25017339500,5399,1690,P,1218991,1200063,324,324,0.06,0.06,0.03,0.03,0,0,0,0,0,0
25,17,350600,25017350600,4572,1091,P,515726,515726,25,17,350600,25017350600,4572,1091,W,515402,515402,515402,515402,99.94,99.94,100,100,4572,100,100,1091,100,100
25,17,350700,25017350700,6048,3116,W,795302,776740,25,17,350700,25017350700,6048,3116,P,803123,783781,795302,776740,100,100,99.03,99.1,6048,100,100,3116,100,100
25,17,350800,25017350800,1834,923,P,212859,212859,25,17,350500,25017350500,1629,772,P,225393,225393,392,392,0.18,0.18,0.17,0.17,0,0,0,0,0,0
25,17,350800,25017350800,1834,923,P,212859,212859,25,17,350800,25017350800,1828,920,W,211849,211849,211849,211849,99.53,99.53,100,100,1828,99.67,100,920,99.67,100
25,17,350800,25017350800,1834,923,P,212859,212859,25,17,355000,25017355000,2689,1413,P,467218,460769,618,618,0.29,0.29,0.13,0.13,6,0.33,0.22,3,0.33,0.21
25,17,350900,25017350900,3164,1559,W,407861,407861,25,17,350900,25017350900,3314,1648,P,423172,423172,407861,407861,100,100,96.38,96.38,3164,100,95.47,1559,100,94.6
25,17,351000,25017351000,6444,3112,W,664761,664761,25,17,351000,25017351000,6450,3115,P,668251,668251,664761,664761,100,100,99.48,99.48,6444,100,99.91,3112,100,99.9
25,17,351100,25017351100,5622,2778,W,682665,682665,25,17,351100,25017351100,5622,2778,W,682665,682665,682665,682665,100,100,100,100,5622,100,100,2778,100,100
25,17,351200,25017351200,8278,3836,P,982066,982066,25,17,351203,25017351203,4241,1959,W,407688,407688,407688,407688,41.51,41.51,100,100,4241,51.23,100,1959,51.07,100
25,17,351200,25017351200,8278,3836,P,982066,982066,25,17,351204,25017351204,4129,1927,P,579328,579328,574308,574308,58.48,58.48,99.13,99.13,4037,48.77,97.77,1877,48.93,97.41
25,17,351200,25017351200,8278,3836,P,982066,982066,25,17,352700,25017352700,2057,1016,P,159457,159457,70,70,0.01,0.01,0.04,0.04,0,0,0,0,0,0
25,17,351300,25017351300,4233,2078,W,515813,515813,25,17,351300,25017351300,4233,2078,W,515813,515813,515813,515813,100,100,100,100,4233,100,100,2078,100,100
25,17,351400,25017351400,8317,3307,P,786575,786575,25,17,351403,25017351403,4028,1678,P,368258,368258,368064,368064,46.79,46.79,99.95,99.95,4028,48.43,100,1678,50.74,100
25,17,351400,25017351400,8317,3307,P,786575,786575,25,17,351404,25017351404,4289,1629,W,418511,418511,418511,418511,53.21,53.21,100,100,4289,51.57,100,1629,49.26,100
25,17,351500,25017351500,2310,1172,P,1353578,1353578,25,17,351500,25017351500,2310,1172,P,1387508,1372232,1350524,1350524,99.77,99.77,97.33,98.42,2310,100,100,1172,100,100
25,17,351500,25017351500,2310,1172,P,1353578,1353578,25,17,352101,25017352101,1654,1292,P,406838,388895,826,826,0.06,0.06,0.2,0.21,0,0,0,0,0,0
25,17,351500,25017351500,2310,1172,P,1353578,1353578,25,17,352200,25017352200,1849,1145,P,147347,147347,567,567,0.04,0.04,0.38,0.38,0,0,0,0,0,0
25,17,351500,25017351500,2310,1172,P,1353578,1353578,25,17,352700,25017352700,2057,1016,P,159457,159457,1661,1661,0.12,0.12,1.04,1.04,0,0,0,0,0,0
25,17,352100,25017352100,3931,2723,P,994499,801843,25,17,351500,25017351500,2310,1172,P,1387508,1372232,20904,5654,2.1,0.71,1.51,0.41,0,0,0,0,0,0
25,17,352100,25017352100,3931,2723,P,994499,801843,25,17,352101,25017352101,1654,1292,P,406838,388895,406012,388069,40.83,48.4,99.8,99.79,1654,42.08,100,1292,47.45,100
25,17,352100,25017352100,3931,2723,P,994499,801843,25,17,352102,25017352102,2277,1431,W,567343,407880,567343,407880,57.05,50.87,100,100,2277,57.92,100,1431,52.55,100
25,17,352100,25017352100,3931,2723,P,994499,801843,25,17,352400,25017352400,2126,818,P,467530,467530,240,240,0.02,0.03,0.05,0.05,0,0,0,0,0,0
25,17,352200,25017352200,1849,1145,P,156611,156611,25,17,351500,25017351500,2310,1172,P,1387508,1372232,9831,9831,6.28,6.28,0.71,0.72,0,0,0,0,0,0
25,17,352200,25017352200,1849,1145,P,156611,156611,25,17,352200,25017352200,1849,1145,P,147347,147347,146780,146780,93.72,93.72,99.62,99.62,1849,100,100,1145,100,100
25,17,352300,25017352300,3450,2069,P,603651,603651,25,17,352300,25017352300,3450,2069,W,600901,600901,600901,600901,99.54,99.54,100,100,3450,100,100,2069,100,100
25,17,352300,25017352300,3450,2069,P,603651,603651,25,17,352400,25017352400,2126,818,P,467530,467530,2750,2750,0.46,0.46,0.59,0.59,0,0,0,0,0,0
25,17,352400,25017352400,2126,818,W,464540,464540,25,17,352400,25017352400,2126,818,P,467530,467530,464540,464540,100,100,99.36,99.36,2126,100,100,818,100,100
25,17,352500,25017352500,2894,1267,W,206734,206734,25,17,352500,25017352500,2894,1267,W,206734,206734,206734,206734,100,100,100,100,2894,100,100,1267,100,100
25,17,352600,25017352600,2378,1055,W,240336,240336,25,17,352600,25017352600,2378,1055,W,240336,240336,240336,240336,100,100,100,100,2378,100,100,1055,100,100
25,17,352700,25017352700,2158,1063,P,164877,164877,25,17,352700,25017352700,2057,1016,P,159457,159457,157726,157726,95.66,95.66,98.91,98.91,2057,95.32,100,1016,95.58,100
25,17,352700,25017352700,2158,1063,P,164877,164877,25,17,352900,25017352900,2646,1415,P,295078,295078,7151,7151,4.34,4.34,2.42,2.42,101,4.68,3.82,47,4.42,3.32
25,17,352800,25017352800,2115,955,W,162598,162598,25,17,352800,25017352800,2115,955,W,162598,162598,162598,162598,100,100,100,100,2115,100,100,955,100,100
25,17,352900,25017352900,2545,1368,W,287927,287927,25,17,352900,25017352900,2646,1415,P,295078,295078,287927,287927,100,100,97.58,97.58,2545,100,96.18,1368,100,96.68
25,17,353000,25017353000,3646,2033,P,341309,341309,25,17,353000,25017353000,3584,2001,W,334802,334802,334802,334802,98.09,98.09,100,100,3584,98.3,100,2001,98.43,100
25,17,353000,25017353000,3646,2033,P,341309,341309,25,17,353400,25017353400,2848,1298,P,334828,293004,6507,6507,1.91,1.91,1.94,2.22,62,1.7,2.18,32,1.57,2.47
25,17,353100,25017353100,7500,1362,P,2012935,1309875,25,17,353101,25017353101,2460,1035,W,411673,411673,411673,411673,20.45,31.43,100,100,2460,32.8,100,1035,75.99,100
25,17,353100,25017353100,7500,1362,P,2012935,1309875,25,17,353102,25017353102,5040,327,W,1601262,898202,1601262,898202,79.55,68.57,100,100,5040,67.2,100,327,24.01,100
25,17,353200,25017353200,4897,1701,W,516901,514192,25,17,353200,25017353200,4897,1701,W,516901,514192,516901,514192,100,100,100,100,4897,100,100,1701,100,100
25,17,353300,25017353300,3530,1806,P,528360,478116,25,17,353300,25017353300,3471,1771,W,525034,474790,525034,474790,99.37,99.3,100,100,3471,98.33,100,1771,98.06,100
25,17,353300,25017353300,3530,1806,P,528360,478116,25,17,353400,25017353400,2848,1298,P,334828,293004,3326,3326,0.63,0.7,0.99,1.14,59,1.67,2.07,35,1.94,2.7
25,17,353400,25017353400,2727,1231,W,324995,283171,25,17,353400,25017353400,2848,1298,P,334828,293004,324995,283171,100,100,97.06,96.64,2727,100,95.75,1231,100,94.84
25,17,353500,25017353500,2602,1330,W,208674,208674,25,17,353500,25017353500,2602,1330,W,208674,208674,208674,208674,100,100,100,100,2602,100,100,1330,100,100
25,17,353600,25017353600,4649,1621,P,734626,734626,25,17,351000,25017351000,6450,3115,P,668251,668251,2620,2620,0.36,0.36,0.39,0.39,6,0.13,0.09,3,0.19,0.1
25,17,353600,25017353600,4649,1621,P,734626,734626,25,17,351204,25017351204,4129,1927,P,579328,579328,5020,5020,0.68,0.68,0.87,0.87,92,1.98,2.23,50,3.08,2.59
25,17,353600,25017353600,4649,1621,P,734626,734626,25,17,353600,25017353600,4551,1568,P,725615,725615,724585,724585,98.63,98.63,99.86,99.86,4551,97.89,100,1568,96.73,100
25,17,353600,25017353600,4649,1621,P,734626,734626,25,17,353700,25017353700,5365,1956,P,549394,549394,2401,2401,0.33,0.33,0.44,0.44,0,0,0,0,0,0
25,17,353700,25017353700,5365,1956,P,548023,548023,25,17,353600,25017353600,4551,1568,P,725615,725615,1030,1030,0.19,0.19,0.14,0.14,0,0,0,0,0,0
25,17,353700,25017353700,5365,1956,P,548023,548023,25,17,353700,25017353700,5365,1956,P,549394,549394,546993,546993,99.81,99.81,99.56,99.56,5365,100,100,1956,100,100
25,17,353800,25017353800,4702,2947,W,306150,306150,25,17,353800,25017353800,4702,2947,W,306150,306150,306150,306150,100,100,100,100,4702,100,100,2947,100,100
25,17,353900,25017353900,7090,1519,P,391253,323187,25,17,353900,25017353900,7090,1519,W,391047,323187,391047,323187,99.95,100,100,100,7090,100,100,1519,100,100
25,17,353900,25017353900,7090,1519,P,391253,323187,25,17,354100,25017354100,2907,1717,P,639155,587466,206,0,0.05,0,0.03,0,0,0,0,0,0,0
25,17,354000,25017354000,4411,2127,P,472340,472340,25,17,354000,25017354000,4366,2089,W,468640,468640,468640,468640,99.22,99.22,100,100,4366,98.98,100,2089,98.21,100
25,17,354000,25017354000,4411,2127,P,472340,472340,25,17,354100,25017354100,2907,1717,P,639155,587466,3700,3700,0.78,0.78,0.58,0.63,45,1.02,1.55,38,1.79,2.21
25,17,354100,25017354100,2862,1679,P,635411,583928,25,17,354100,25017354100,2907,1717,P,639155,587466,635249,583766,99.97,99.97,99.39,99.37,2862,100,98.45,1679,100,97.79
25,17,354100,25017354100,2862,1679,P,635411,583928,25,17,354200,25017354200,2907,1404,P,1632030,1572663,162,162,0.03,0.03,0.01,0.01,0,0,0,0,0,0
25,17,354200,25017354200,2907,1404,P,1624741,1564723,25,17,354200,25017354200,2907,1404,P,1632030,1572663,1623241,1563992,99.91,99.95,99.46,99.45,2907,100,100,1404,100,100
25,17,354200,25017354200,2907,1404,P,1624741,1564723,25,17,370300,25017370300,5644,2930,P,2931463,2853142,1500,731,0.09,0.05,0.05,0.03,0,0,0,0,0,0
25,17,354300,25017354300,3310,1636,P,1883513,1227657,25,17,354300,25017354300,3346,1651,P,1889443,1233587,1871809,1215953,99.38,99.05,99.07,98.57,3301,99.73,98.66,1632,99.76,98.85
25,17,354300,25017354300,3310,1636,P,1883513,1227657,25,17,354600,25017354600,4538,2192,P,1498389,1491719,220,220,0.01,0.02,0.01,0.01,0,0,0,0,0,0
25,17,354300,25017354300,3310,1636,P,1883513,1227657,25,17,357300,25017357300,2973,1343,P,650678,650678,11484,11484,0.61,0.94,1.76,1.76,9,0.27,0.3,4,0.24,0.3
25,17,354400,25017354400,1647,802,W,295694,295694,25,17,354400,25017354400,1647,802,W,295694,295694,295694,295694,100,100,100,100,1647,100,100,802,100,100
25,17,354500,25017354500,2236,1291,W,396387,396387,25,17,354500,25017354500,2236,1291,W,396387,396387,396387,396387,100,100,100,100,2236,100,100,1291,100,100
25,17,354600,25017354600,4538,2192,W,1495806,1489136,25,17,354600,25017354600,4538,2192,P,1498389,1491719,1495806,1489136,100,100,99.83,99.83,4538,100,100,2192,100,100
25,17,354700,25017354700,2572,1235,P,362912,362912,25,17,350900,25017350900,3314,1648,P,423172,423172,6195,6195,1.71,1.71,1.46,1.46,63,2.45,1.9,28,2.27,1.7
25,17,354700,25017354700,2572,1235,P,362912,362912,25,17,351000,25017351000,6450,3115,P,668251,668251,870,870,0.24,0.24,0.13,0.13,0,0,0,0,0,0
25,17,354700,25017354700,2572,1235,P,362912,362912,25,17,354700,25017354700,2509,1207,W,355847,355847,355847,355847,98.05,98.05,100,100,2509,97.55,100,1207,97.73,100
25,17,354800,25017354800,1903,977,W,310502,310502,25,17,354800,25017354800,1903,977,W,310502,310502,310502,310502,100,100,100,100,1903,100,100,977,100,100
25,17,354900,25017354900,6058,2632,P,1294379,1249037,25,17,354900,25017354900,6058,2632,P,1293662,1248426,1291199,1245963,99.75,99.75,99.81,99.8,6058,100,100,2632,100,100
25,17,354900,25017354900,6058,2632,P,1294379,1249037,25,17,356100,25017356100,3110,1449,P,728330,722660,3180,3074,0.25,0.25,0.44,0.43,0,0,0,0,0,0
25,17,355000,25017355000,2770,1471,P,475868,469267,25,17,350700,25017350700,6048,3116,P,803123,783781,152,0,0.03,0,0.02,0,0,0,0,0,0,0
25,17,355000,25017355000,2770,1471,P,475868,469267,25,17,350900,25017350900,3314,1648,P,423172,423172,9116,9116,1.92,1.94,2.15,2.15,87,3.14,2.63,61,4.15,3.7
25,17,355000,25017355000,2770,1471,P,475868,469267,25,17,355000,25017355000,2689,1413,P,467218,460769,466600,460151,98.05,98.06,99.87,99.87,2683,96.86,99.78,1410,95.85,99.79
25,17,356100,25017356100,3110,1449,P,727613,722049,25,17,354900,25017354900,6058,2632,P,1293662,1248426,2463,2463,0.34,0.34,0.19,0.2,0,0,0,0,0,0
25,17,356100,25017356100,3110,1449,P,727613,722049,25,17,356100,25017356100,3110,1449,P,728330,722660,725150,719586,99.66,99.66,99.56,99.57,3110,100,100,1449,100,100
25,17,356200,25017356200,5068,2673,W,936854,933249,25,17,356701,25017356701,5844,3184,P,1142920,1139315,936854,933249,100,100,81.97,81.91,5068,100,86.72,2673,100,83.95
25,17,356300,25017356300,5040,2426,P,1085220,1060315,25,17,356300,25017356300,5040,2426,W,1084829,1059924,1084829,1059924,99.96,99.96,100,100,5040,100,100,2426,100,100
25,17,356300,25017356300,5040,2426,P,1085220,1060315,25,17,356701,25017356701,5844,3184,P,1142920,1139315,391,391,0.04,0.04,0.03,0.03,0,0,0,0,0,0
25,17,356400,25017356400,7247,2980,P,3743035,3258898,25,17,339200,25017339200,5830,2270,P,2934990,2611412,86397,9294,2.31,0.29,2.94,0.36,0,0,0,0,0,0
25,17,356400,25017356400,7247,2980,P,3743035,3258898,25,17,356400,25017356400,7247,2980,P,3657204,3250170,3656638,3249604,97.69,99.71,99.98,99.98,7247,100,100,2980,100,100
25,17,356500,25017356500,6572,2948,P,2311307,2271381,25,17,356500,25017356500,6580,2950,P,2306807,2263365,2282350,2242424,98.75,98.73,98.94,99.07,6570,99.97,99.85,2947,99.97,99.9
25,17,356500,25017356500,6572,2948,P,2311307,2271381,25,17,357800,25017357800,3741,1382,P,3500640,3494782,24257,24257,1.05,1.07,0.69,0.69,0,0,0,0,0,0
25,17,356500,25017356500,6572,2948,P,2311307,2271381,25,17,358100,25017358100,5105,1885,P,5500406,5455770,2074,2074,0.09,0.09,0.04,0.04,0,0,0,0,0,0
25,17,356500,25017356500,6572,2948,P,2311307,2271381,25,17,358500,25017358500,4861,1786,P,6846417,6780902,2626,2626,0.11,0.12,0.04,0.04,2,0.03,0.04,1,0.03,0.06
25,17,356601,25017356601,4216,2134,P,1308835,1308835,25,17,356400,25017356400,7247,2980,P,3657204,3250170,566,566,0.04,0.04,0.02,0.02,0,0,0,0,0,0
25,17,356601,25017356601,4216,2134,P,1308835,1308835,25,17,356601,25017356601,4216,2134,P,1301272,1301272,1300892,1300892,99.39,99.39,99.97,99.97,4216,100,100,2134,100,100
25,17,356601,25017356601,4216,2134,P,1308835,1308835,25,17,357100,25017357100,4185,1721,P,1891637,1810441,2774,2774,0.21,0.21,0.15,0.15,0,0,0,0,0,0
25,17,356601,25017356601,4216,2134,P,1308835,1308835,25,17,357800,25017357800,3741,1382,P,3500640,3494782,4603,4603,0.35,0.35,0.13,0.13,0,0,0,0,0,0
25,17,356602,25017356602,4169,1752,P,1252723,1252723,25,17,356601,25017356601,4216,2134,P,1301272,1301272,380,380,0.03,0.03,0.03,0.03,0,0,0,0,0,0
25,17,356602,25017356602,4169,1752,P,1252723,1252723,25,17,356602,25017356602,4169,1752,W,1251595,1251595,1251595,1251595,99.91,99.91,100,100,4169,100,100,1752,100,100
25,17,356602,25017356602,4169,1752,P,1252723,1252723,25,17,357800,25017357800,3741,1382,P,3500640,3494782,748,748,0.06,0.06,0.02,0.02,0,0,0,0,0,0
25,17,356700,25017356700,7421,3612,P,2967829,2554089,25,17,356701,25017356701,5844,3184,P,1142920,1139315,205675,205675,6.93,8.05,18,18.05,776,10.46,13.28,511,14.15,16.05
25,17,356700,25017356700,7421,3612,P,2967829,2554089,25,17,356702,25017356702,6638,3099,P,2753462,2339722,2751524,2337784,92.71,91.53,99.93,99.92,6638,89.45,100,3099,85.8,100
25,17,356700,25017356700,7421,3612,P,2967829,2554089,25,17,357100,25017357100,4185,1721,P,1891637,1810441,10630,10630,0.36,0.42,0.56,0.59,7,0.09,0.17,2,0.06,0.12
25,17,357100,25017357100,4178,1719,P,1880171,1798975,25,17,356702,25017356702,6638,3099,P,2753462,2339722,1938,1938,0.1,0.11,0.07,0.08,0,0,0,0,0,0
25,17,357100,25017357100,4178,1719,P,1880171,1798975,25,17,357100,25017357100,4185,1721,P,1891637,1810441,1878233,1797037,99.9,99.89,99.29,99.26,4178,100,99.83,1719,100,99.88
25,17,357200,25017357200,3202,1156,P,1495453,1445043,25,17,354600,25017354600,4538,2192,P,1498389,1491719,2363,2363,0.16,0.16,0.16,0.16,0,0,0,0,0,0
25,17,357200,25017357200,3202,1156,P,1495453,1445043,25,17,357200,25017357200,3202,1156,W,1493090,1442680,1493090,1442680,99.84,99.84,100,100,3202,100,100,1156,100,100
25,17,357300,25017357300,2942,1330,P,639590,639590,25,17,354300,25017354300,3346,1651,P,1889443,1233587,7583,7583,1.19,1.19,0.4,0.61,11,0.37,0.33,6,0.45,0.36
25,17,357300,25017357300,2942,1330,P,639590,639590,25,17,357300,25017357300,2973,1343,P,650678,650678,632007,632007,98.81,98.81,97.13,97.13,2931,99.63,98.59,1324,99.55,98.59
25,17,357400,25017357400,2305,924,P,690200,663854,25,17,357400,25017357400,2339,938,P,694135,667789,689380,663034,99.88,99.88,99.31,99.29,2305,100,98.55,924,100,98.51
25,17,357400,25017357400,2305,924,P,690200,663854,25,17,370201,25017370201,3757,1887,P,1299896,1299896,820,820,0.12,0.12,0.06,0.06,0,0,0,0,0,0
25,17,357500,25017357500,2130,902,W,482140,482140,25,17,357500,25017357500,2130,902,W,482140,482140,482140,482140,100,100,100,100,2130,100,100,902,100,100
25,17,357600,25017357600,2433,1082,P,489594,489594,25,17,357600,25017357600,2432,1081,W,488140,488140,488140,488140,99.7,99.7,100,100,2432,99.96,100,1081,99.91,100
25,17,357600,25017357600,2433,1082,P,489594,489594,25,17,370101,25017370101,6488,2959,P,1421075,1421075,1454,1454,0.3,0.3,0.1,0.1,1,0.04,0.02,1,0.09,0.03
25,17,357700,25017357700,3577,1608,P,2767916,2744898,25,17,357700,25017357700,3727,1661,P,3031262,3009275,2755978,2735552,99.57,99.66,90.92,90.9,3561,99.55,95.55,1603,99.69,96.51
25,17,357700,25017357700,3577,1608,P,2767916,2744898,25,17,369000,25017369000,1528,581,P,2879616,2862064,6289,6289,0.23,0.23,0.22,0.22,0,0,0,0,0,0
25,17,357700,25017357700,3577,1608,P,2767916,2744898,25,17,369100,25017369100,4803,2022,P,2552217,2538999,3997,1405,0.14,0.05,0.16,0.06,0,0,0,0,0,0
25,17,357700,25017357700,3577,1608,P,2767916,2744898,25,17,370101,25017370101,6488,2959,P,1421075,1421075,1652,1652,0.06,0.06,0.12,0.12,16,0.45,0.25,5,0.31,0.17
25,17,357800,25017357800,3907,1440,P,3710321,3704463,25,17,356500,25017356500,6580,2950,P,2306807,2263365,2881,2881,0.08,0.08,0.12,0.13,0,0,0,0,0,0
25,17,357800,25017357800,3907,1440,P,3710321,3704463,25,17,357700,25017357700,3727,1661,P,3031262,3009275,236817,236817,6.38,6.39,7.81,7.87,166,4.25,4.45,58,4.03,3.49
25,17,357800,25017357800,3907,1440,P,3710321,3704463,25,17,357800,25017357800,3741,1382,P,3500640,3494782,3470623,3464765,93.54,93.53,99.14,99.14,3741,95.75,100,1382,95.97,100
25,17,358100,25017358100,5115,1888,P,5561256,5499595,25,17,356500,25017356500,6580,2950,P,2306807,2263365,14603,12213,0.26,0.22,0.63,0.54,10,0.2,0.15,3,0.16,0.1
25,17,358100,25017358100,5115,1888,P,5561256,5499595,25,17,357700,25017357700,3727,1661,P,3031262,3009275,2086,2086,0.04,0.04,0.07,0.07,0,0,0,0,0,0
25,17,358100,25017358100,5115,1888,P,5561256,5499595,25,17,357800,25017357800,3741,1382,P,3500640,3494782,409,409,0.01,0.01,0.01,0.01,0,0,0,0,0,0
25,17,358100,25017358100,5115,1888,P,5561256,5499595,25,17,358100,25017358100,5105,1885,P,5500406,5455770,5495013,5450377,98.81,99.11,99.9,99.9,5105,99.8,100,1885,99.84,100
25,17,358100,25017358100,5115,1888,P,5561256,5499595,25,17,358300,25017358300,5526,2301,P,7570911,7553652,34510,34510,0.62,0.63,0.46,0.46,0,0,0,0,0,0
25,17,358100,25017358100,5115,1888,P,5561256,5499595,25,17,358500,25017358500,4861,1786,P,6846417,6780902,14635,0,0.26,0,0.21,0,0,0,0,0,0,0
25,17,358300,25017358300,5526,2301,P,7519467,7502593,25,17,357700,25017357700,3727,1661,P,3031262,3009275,7460,7460,0.1,0.1,0.25,0.25,0,0,0,0,0,0
25,17,358300,25017358300,5526,2301,P,7519467,7502593,25,17,358100,25017358100,5105,1885,P,5500406,5455770,3319,3319,0.04,0.04,0.06,0.06,0,0,0,0,0,0
25,17,358300,25017358300,5526,2301,P,7519467,7502593,25,17,358300,25017358300,5526,2301,P,7570911,7553652,7508688,7491814,99.86,99.86,99.18,99.18,5526,100,100,2301,100,100
25,17,358400,25017358400,4895,1923,P,7387848,7024284,25,17,358400,25017358400,4895,1923,P,7408957,7029846,7368474,7004910,99.74,99.72,99.45,99.65,4895,100,100,1923,100,100
25,17,358400,25017358400,4895,1923,P,7387848,7024284,25,17,360200,25017360200,5076,2140,P,36743016,34791139,16655,16655,0.23,0.24,0.05,0.05,0,0,0,0,0,0
25,17,358400,25017358400,4895,1923,P,7387848,7024284,25,17,368101,25017368101,6101,2748,P,3092776,2911459,2719,2719,0.04,0.04,0.09,0.09,0,0,0,0,0,0
25,17,358500,25017358500,4753,1722,P,6771604,6721065,25,17,333100,25017333100,7399,3223,P,7125729,7079741,7234,7234,0.11,0.11,0.1,0.1,0,0,0,0,0,0
25,17,358500,25017358500,4753,1722,P,6771604,6721065,25,17,338400,25017338400,5745,2030,P,6533368,6100450,6217,6217,0.09,0.09,0.1,0.1,0,0,0,0,0,0
25,17,358500,25017358500,4753,1722,P,6771604,6721065,25,17,356500,25017356500,6580,2950,P,2306807,2263365,6528,5402,0.1,0.08,0.28,0.24,0,0,0,0,0,0
25,17,358500,25017358500,4753,1722,P,6771604,6721065,25,17,358500,25017358500,4861,1786,P,6846417,6780902,6751625,6702212,99.7,99.72,98.62,98.84,4753,100,97.78,1722,100,96.42
25,17,358600,25017358600,5947,2246,P,8709102,8697368,25,17,358600,25017358600,5947,2246,P,8732358,8720669,8695876,8684203,99.85,99.85,99.58,99.58,5947,100,100,2246,100,100
25,17,358600,25017358600,5947,2246,P,8709102,8697368,25,17,359300,25017359300,7122,2780,P,20822453,20527291,10806,10806,0.12,0.12,0.05,0.05,0,0,0,0,0,0
25,17,358600,25017358600,5947,2246,P,8709102,8697368,25,17,360200,25017360200,5076,2140,P,36743016,34791139,2420,2359,0.03,0.03,0.01,0.01,0,0,0,0,0,0
25,17,358700,25017358700,5060,1878,P,6938691,6913239,25,17,358700,25017358700,5060,1878,P,7048206,7022522,6932159,6906707,99.91,99.91,98.35,98.35,5060,100,100,1878,100,100
25,17,358700,25017358700,5060,1878,P,6938691,6913239,25,17,359100,25017359100,6198,2588,P,15013648,14847990,6532,6532,0.09,0.09,0.04,0.04,0,0,0,0,0,0
25,17,359100,25017359100,6198,2588,P,15076620,14919434,25,17,316202,25017316202,4290,1435,P,6053366,5959413,8311,8311,0.06,0.06,0.14,0.14,0,0,0,0,0,0
25,17,359100,25017359100,6198,2588,P,15076620,14919434,25,17,316300,25017316300,8172,3458,P,10925940,10402250,22227,22227,0.15,0.15,0.2,0.21,0,0,0,0,0,0
25,17,359100,25017359100,6198,2588,P,15076620,14919434,25,17,332300,25017332300,6677,2512,P,5952834,5948133,16920,16920,0.11,0.11,0.28,0.28,0,0,0,0,0,0
25,17,359100,25017359100,6198,2588,P,15076620,14919434,25,17,332400,25017332400,3473,1596,P,10809123,10749358,3669,3669,0.02,0.02,0.03,0.03,0,0,0,0,0,0
25,17,359100,25017359100,6198,2588,P,15076620,14919434,25,17,358700,25017358700,5060,1878,P,7048206,7022522,68563,68563,0.45,0.46,0.97,0.98,0,0,0,0,0,0
25,17,359100,25017359100,6198,2588,P,15076620,14919434,25,17,359100,25017359100,6198,2588,P,15013648,14847990,14956930,14799744,99.21,99.2,99.62,99.68,6198,100,100,2588,100,100
25,17,359300,25017359300,7122,2780,P,20807999,20540674,25,17,316300,25017316300,8172,3458,P,10925940,10402250,1317,1317,0.01,0.01,0.01,0.01,0,0,0,0,0,0
25,17,359300,25017359300,7122,2780,P,20807999,20540674,25,17,358600,25017358600,5947,2246,P,8732358,8720669,17341,17341,0.08,0.08,0.2,0.2,0,0,0,0,0,0
